id,modelVersion,parent,groupId,artifactId,version,name,url,releaseDate,organization,dependenciesAmount,repositoriesAmount,mavenErrorMessage,
[inherited]:guava-bootstrap:jar:[inherited],4.0.0,com.google.guava:guava-parent:pom:10.0.1,null,guava-bootstrap,null,Guava Compilation Bootstrap Classes,null,43743-12-06 00:56:40 UTC,,0,0,
org.osgi:org.osgi.compendium:jar:4.0.0,4.0.0,,org.osgi,org.osgi.compendium,4.0.0,null,null,41580-04-30 00:16:40 UTC,,0,0,
org.slf4j:slf4j-simple:jar:[inherited],4.0.0,org.slf4j:slf4j-parent:pom:1.6.1,org.slf4j,slf4j-simple,null,SLF4J Simple Binding,http://www.slf4j.org,42479-09-02 20:13:20 UTC,,1,0,
rhino:js:jar:1.6R2,4.0.0,,rhino,js,1.6R2,Rhino,null,37767-07-10 07:23:20 UTC,,0,0,
commons-jelly:commons-jelly:jar:1.0,4.0.0,,commons-jelly,commons-jelly,1.0,commons-jelly,http://jakarta.apache.org/commons/jelly/,37863-04-18 14:53:20 UTC,Apache Software Foundation,15,0,
commons-jelly:commons-jelly-tags-xml:jar:1.0,4.0.0,,commons-jelly,commons-jelly-tags-xml,1.0,null,null,37863-04-18 15:43:20 UTC,,0,0,
[inherited]:maven-artifact:jar:[inherited],4.0.0,org.apache.maven:maven:pom:2.0.8,null,maven-artifact,null,Maven Artifact,null,39873-05-09 12:13:20 UTC,,2,0,
org.scalacheck:scalacheck_2.11:jar:1.11.3,4.0.0,,org.scalacheck,scalacheck_2.11,1.11.3,scalacheck,http://www.scalacheck.org,46260-10-23 22:40:00 UTC,org.scalacheck,3,0,
org.scala-lang.modules:scala-xml_2.11:bundle:1.0.1,4.0.0,,org.scala-lang.modules,scala-xml_2.11,1.0.1,scala-xml,http://www.scala-lang.org/,46259-06-14 17:20:00 UTC,org.scala-lang.modules,4,0,
[inherited]:maven-settings:jar:[inherited],4.0.0,org.apache.maven:maven:pom:2.0.6,null,maven-settings,null,Maven Local Settings Model,null,39217-01-17 06:13:20 UTC,,3,0,
commons-collections:commons-collections:jar:2.0,4.0.0,,commons-collections,commons-collections,2.0,null,null,37863-04-18 02:40:00 UTC,,0,0,
org.xerial:xerial-core:jar:1.0.21,4.0.0,org.xerial:xerial-project:pom:1.1,org.xerial,xerial-core,1.0.21,Xerial Core,null,42174-06-04 13:10:00 UTC,,5,0,
org.antlr:antlr-runtime:jar:[inherited],4.0.0,org.antlr:antlr-master:pom:3.1.3,org.antlr,antlr-runtime,null,Antlr 3 Runtime,http://www.antlr.org,41179-11-03 18:26:40 UTC,,1,0,
com.github.jnr:jnr-ffi:jar:2.0.0,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.github.jnr,jnr-ffi,2.0.0,jnr-ffi,http://github.com/jnr/jnr-ffi,46893-03-06 07:53:20 UTC,,9,0,
org.mockito:mockito-all:jar:1.8.2,4.0.0,,org.mockito,mockito-all,1.8.2,Mockito,http://www.mockito.org,41917-12-17 17:33:20 UTC,,0,0,
xerces:xerces:jar:1.4.4,4.0.0,,xerces,xerces,1.4.4,null,null,37863-05-01 17:03:20 UTC,,0,0,
[inherited]:maven-plugin-api:jar:[inherited],4.0.0,org.apache.maven:maven:pom:2.1.0,null,maven-plugin-api,null,Maven Plugin API,null,41181-10-02 11:53:20 UTC,,1,0,
org.bouncycastle:bctsp-jdk14:jar:1.38,4.0.0,,org.bouncycastle,bctsp-jdk14,1.38,Bouncy Castle OpenPGP API,http://www.bouncycastle.org/java.html,41546-08-22 03:36:40 UTC,,2,0,
[inherited]:maven-project:jar:2.0.5,4.0.0,org.apache.maven:maven:pom:2.0.5,null,maven-project,2.0.5,Maven Project Builder,null,39092-07-03 11:33:20 UTC,,8,0,
[inherited]:jetty-security:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.10.v20130312,null,jetty-security,null,Jetty :: Security,null,45164-12-31 05:06:40 UTC,,2,0,
[inherited]:aether-api:jar:[inherited],4.0.0,org.sonatype.aether:aether-parent:pom:1.7,null,aether-api,null,Aether :: API,null,42727-07-07 11:06:40 UTC,,1,0,
javax.transaction:javax.transaction-api:jar:1.2,4.0.0,net.java:jvnet-parent:pom:3,javax.transaction,javax.transaction-api,1.2,${extension.name} API,http://jta-spec.java.net,45334-06-16 21:43:20 UTC,GlassFish Community,1,0,
commons-digester:commons-digester:jar:2.1,4.0.0,org.apache.commons:commons-parent:pom:17,commons-digester,commons-digester,2.1,Commons Digester,http://commons.apache.org/digester/,42700-05-13 22:20:00 UTC,,3,0,
org.apache.lucene:lucene-core:jar:[inherited],4.0.0,org.apache.lucene:lucene-parent:pom:4.5.1,org.apache.lucene,lucene-core,null,Lucene Core,null,45782-04-01 11:06:40 UTC,,0,0,
org.apache.tomcat.embed:tomcat-embed-el:jar:8.0.20,4.0.0,,org.apache.tomcat.embed,tomcat-embed-el,8.0.20,null,http://tomcat.apache.org/,47095-07-27 03:03:20 UTC,,0,0,
com.github.jnr:jnr-posix:jar:3.0.9,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.github.jnr,jnr-posix,3.0.9,jnr-posix,null,46917-03-29 13:40:00 UTC,,3,0,
jmock:jmock:jar:1.0.1,4.0.0,,jmock,jmock,1.0.1,null,null,37863-04-23 07:06:40 UTC,,1,0,
org.jdom:jdom2:jar:2.0.5,4.0.0,,org.jdom,jdom2,2.0.5,JDOM,http://www.jdom.org,45294-05-13 23:26:40 UTC,JDOM,3,0,
net.sf.kxml:kxml2:jar:2.2.2,4.0.0,,net.sf.kxml,kxml2,2.2.2,kXML 2,http://kxml.sourceforge.net/kxml2,39183-08-11 00:43:20 UTC,kObjects.org,2,0,
commons-beanutils:commons-beanutils:jar:1.6,4.0.0,,commons-beanutils,commons-beanutils,1.6,BeanUtils,http://jakarta.apache.org/commons/beanutils/,37863-04-18 02:23:20 UTC,,3,0,
org.apache.ivy:ivy:jar:2.2.0,4.0.0,org.apache:apache:pom:7,org.apache.ivy,ivy,2.2.0,Apache Ivy,http://ant.apache.org/ivy/,42698-11-21 02:56:40 UTC,,15,0,
org.apache.ant:ant-junit:jar:1.8.4,4.0.0,org.apache.ant:ant-parent:pom:1.8.4,org.apache.ant,ant-junit,1.8.4,Apache Ant + JUnit,null,44358-12-20 12:00:00 UTC,,2,0,
[inherited]:jetty-util:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.9.v20130131,null,jetty-util,null,Jetty :: Utilities,null,45055-10-26 21:50:00 UTC,,4,0,
org.eclipse.jetty.orbit:javax.transaction:orbit:1.1.1.v201105210645,4.0.0,org.eclipse.jetty.orbit:jetty-orbit:pom:1,org.eclipse.jetty.orbit,javax.transaction,1.1.1.v201105210645,Jetty Orbit :: Transaction API,null,43903-05-05 06:10:00 UTC,,0,0,
net.sf.jtidy:jtidy:jar:r938,4.0.0,,net.sf.jtidy,jtidy,r938,JTidy,http://jtidy.sourceforge.net,42519-09-29 17:20:00 UTC,sourceforge,4,0,
[inherited]:maven-core:jar:[inherited],4.0.0,org.apache.maven:maven:pom:3.0.3,null,maven-core,null,Maven Core,null,43130-12-16 08:53:20 UTC,,18,0,
org.specs2:specs2-scalaz-core_2.9.3:jar:6.0.1,4.0.0,,org.specs2,specs2-scalaz-core_2.9.3,6.0.1,specs2-scalaz-core,http://specs2.org/,45141-03-28 20:16:40 UTC,org.specs2,1,0,
org.apache.ant:ant-testutil:jar:1.7.0,4.0.0,org.apache.ant:ant-parent:pom:1.7.0,org.apache.ant,ant-testutil,1.7.0,null,null,38944-04-01 17:16:40 UTC,,1,0,
ant:ant:jar:1.5,4.0.0,,ant,ant,1.5,null,null,37863-04-16 13:43:20 UTC,,0,0,
org.apache.ant:ant-trax:jar:1.7.1,4.0.0,org.apache.ant:ant-parent:pom:1.7.1,org.apache.ant,ant-trax,1.7.1,null,null,40491-11-26 18:46:40 UTC,,4,0,
[inherited]:maven-settings:jar:[inherited],4.0.0,org.apache.maven:maven:pom:3.1.1,null,maven-settings,null,Maven Settings,null,45682-06-08 20:40:00 UTC,,1,0,
org.apache.ant:ant:jar:1.8.3,4.0.0,org.apache.ant:ant-parent:pom:1.8.3,org.apache.ant,ant,1.8.3,Apache Ant Core,null,44123-07-07 00:40:00 UTC,,1,0,
com.fasterxml.jackson.core:jackson-annotations:jar:2.2.3,4.0.0,com.fasterxml:oss-parent:pom:10,com.fasterxml.jackson.core,jackson-annotations,2.2.3,Jackson-annotations,http://wiki.fasterxml.com/JacksonHome,45612-08-07 11:10:00 UTC,,0,0,
xerces:xercesImpl:jar:2.2.1,4.0.0,,xerces,xercesImpl,2.2.1,null,null,37958-11-12 17:33:20 UTC,,0,0,
org.easytesting:fest-mocks:jar:1.1.1,4.0.0,org.easytesting:fest:pom:1.0.1,org.easytesting,fest-mocks,1.1.1,FEST Mocks,http://fest.easytesting.org/mocks,42307-05-21 00:26:40 UTC,,3,0,
org.ops4j.base:ops4j-base-net:bundle:[inherited],4.0.0,org.ops4j:base:pom:1.4.0,org.ops4j.base,ops4j-base-net,null,OPS4J Base - Net,null,44642-06-29 05:36:40 UTC,,2,0,
org.ops4j.pax.url:pax-url-maven-commons:bundle:[inherited],4.0.0,org.ops4j.pax:url:pom:1.5.0,org.ops4j.pax.url,pax-url-maven-commons,null,OPS4J Pax Url - Maven Commons,null,44620-04-08 16:40:00 UTC,,8,0,
org.sonatype.sisu:sisu-inject-plexus:bundle:[inherited],4.0.0,org.sonatype.sisu.inject:guice-plexus:pom:2.2.3,org.sonatype.sisu,sisu-inject-plexus,null,Sisu-Inject-Plexus : Aggregate OSGi bundle,null,43405-01-28 05:16:40 UTC,,7,0,
org.apache.derby:derby:jar:10.1.2.1,4.0.0,,org.apache.derby,derby,10.1.2.1,Derby Engine,http://db.apache.org/derby/,38055-05-04 19:50:00 UTC,Apache Software Foundation,0,0,
[inherited]:jetty-continuation:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.14.v20131031,null,jetty-continuation,null,Jetty :: Continuation,http://www.eclipse.org/jetty,45802-12-09 00:26:40 UTC,,2,0,
[inherited]:jetty-io:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.14.v20131031,null,jetty-io,null,Jetty :: IO Utility,http://www.eclipse.org/jetty,45802-12-08 15:00:00 UTC,,2,0,
org.apache.ant:ant-launcher:jar:1.7.0,4.0.0,org.apache.ant:ant-parent:pom:1.7.0,org.apache.ant,ant-launcher,1.7.0,null,null,38944-04-01 17:16:40 UTC,,0,0,
javax.servlet:servlet-api:jar:2.2,4.0.0,,javax.servlet,servlet-api,2.2,null,null,37584-09-13 01:26:40 UTC,,0,0,
asm:asm-attrs:jar:1.5.3,4.0.0,,asm,asm-attrs,1.5.3,asm-attrs,http://asm.objectweb.org/,37552-11-29 14:53:20 UTC,ObjectWeb,0,0,
com.headius:coro-mock:jar:1.0,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.headius,coro-mock,1.0,coro-mock,https://github.com/headius/coro-mock,45483-11-23 01:03:20 UTC,,1,0,
com.headius:jsr292-mock:jar:1.1,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.headius,jsr292-mock,1.1,jsr292-mock,https://github.com/headius/jsr292-mock,45995-10-05 15:13:20 UTC,,2,1,
org.apache.ant:ant:jar:1.9.2,4.0.0,org.apache.ant:ant-parent:pom:1.9.2,org.apache.ant,ant,1.9.2,Apache Ant Core,http://ant.apache.org/,45488-06-09 14:06:40 UTC,,1,0,
org.infinitest:continuous-testing-toolkit:jar:1.0,4.0.0,,org.infinitest,continuous-testing-toolkit,1.0,Infinitest Continuous Testing Toolkit,http://infinitest.org,41579-09-29 14:36:40 UTC,,5,0,
jfree:jcommon:jar:1.0.16,4.0.0,org.sonatype.oss:oss-parent:pom:7,jfree,jcommon,1.0.16,jcommon,http://www.jfree.org/jcommon/,43701-02-08 01:36:40 UTC,,1,0,
org.apache.tiles:tiles-request-velocity:jar:1.0.6,4.0.0,org.apache.tiles:tiles-request:pom:1.0.6,org.apache.tiles,tiles-request-velocity,1.0.6,Tiles Request - Velocity support,null,46677-09-12 23:13:20 UTC,,7,0,
[inherited]:tiles-compat:jar:[inherited],4.0.0,org.apache.tiles:tiles-parent:pom:3.0.5,null,tiles-compat,null,Tiles - Compatibility,null,46694-02-12 19:06:40 UTC,,7,0,
javax.servlet.jsp.jstl:javax.servlet.jsp.jstl-api:jar:1.2.1,4.0.0,net.java:jvnet-parent:pom:1,javax.servlet.jsp.jstl,javax.servlet.jsp.jstl-api,1.2.1,JavaServer Pages(TM) Standard Tag Library API,http://jcp.org/en/jsr/detail?id=52,43903-04-19 05:26:40 UTC,GlassFish Community,3,0,
[inherited]:maven-core:jar:[inherited],4.0.0,org.apache.maven:maven:pom:3.1.0,null,maven-core,null,Maven Core,null,45459-03-05 12:53:20 UTC,,18,0,
[inherited]:barchart-udt-bundle:bundle:[inherited],4.0.0,com.barchart.udt:barchart-udt-archon:pom:2.3.0,null,barchart-udt-bundle,null,null,https://github.com/barchart/barchart-udt/wiki,45334-07-25 17:40:00 UTC,,0,0,
commons-digester:commons-digester:jar:2.0,4.0.0,org.apache.commons:commons-parent:pom:11,commons-digester,commons-digester,2.0,Commons Digester,http://commons.apache.org/digester/,40978-11-19 04:13:20 UTC,,3,0,
[inherited]:tiles-core:jar:[inherited],4.0.0,org.apache.tiles:tiles-parent:pom:3.0.4,null,tiles-core,null,Tiles - Core Library,null,46307-06-07 05:13:20 UTC,,9,0,
[inherited]:taglibs-standard-jstlel:bundle:1.2.1,4.0.0,org.apache.taglibs:taglibs-standard:pom:1.2.1,null,taglibs-standard-jstlel,1.2.1,Apache Standard Taglib 1.0 EL Support,null,45839-10-21 22:56:40 UTC,,8,0,
org.springframework:spring-beans:jar:4.0.2.RELEASE,4.0.0,,org.springframework,spring-beans,4.0.2.RELEASE,Spring Beans,https://github.com/spring-projects/spring-framework,46105-03-23 03:26:40 UTC,Spring IO,4,0,
org.springframework:spring-core:jar:4.0.2.RELEASE,4.0.0,,org.springframework,spring-core,4.0.2.RELEASE,Spring Core,https://github.com/spring-projects/spring-framework,46105-03-22 23:50:00 UTC,Spring IO,4,0,
org.mortbay.jetty:jetty:jar:[inherited],4.0.0,org.mortbay.jetty:project:pom:6.1.25,org.mortbay.jetty,jetty,null,Jetty Server,null,42536-05-11 14:23:20 UTC,,3,0,
org.codehaus.jackson:jackson-mapper-asl:jar:1.9.5,4.0.0,,org.codehaus.jackson,jackson-mapper-asl,1.9.5,Data Mapper for Jackson,http://jackson.codehaus.org,44120-10-13 03:40:00 UTC,FasterXML,1,0,
com.github.jnr:jnr-ffi:jar:1.0.10,4.0.0,org.sonatype.oss:oss-parent:pom:7,com.github.jnr,jnr-ffi,1.0.10,jnr-ffi,http://github.com/jnr/jnr-ffi,45757-06-28 21:10:00 UTC,,9,0,
org.scala-lang:scala-compiler:jar:2.11.0,4.0.0,,org.scala-lang,scala-compiler,2.11.0,Scala Compiler,http://www.scala-lang.org/,46259-06-09 18:26:40 UTC,LAMP/EPFL,5,0,
[inherited]:asm:jar:[inherited],4.0.0,asm:asm-parent:pom:2.2.3,null,asm,null,ASM Core,null,38625-04-23 03:13:20 UTC,,0,0,
org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec:jar:1.0.1.Final,4.0.0,org.jboss:jboss-parent:pom:9,org.jboss.spec.javax.annotation,jboss-annotations-api_1.1_spec,1.0.1.Final,Common Annotations 1.1 API,null,44179-07-31 23:56:40 UTC,,0,0,
org.scannotation:scannotation:jar:1.0.3,4.0.0,,org.scannotation,scannotation,1.0.3,scannotation,http://scannotation.sf.net,45450-08-26 22:23:20 UTC,,4,0,
[inherited]:javax.ejb:jar:[inherited],4.0.0,org.glassfish:api-pom:pom:3.1,null,javax.ejb,null,${extension.name} API v.${spec.version},null,43129-10-11 05:56:40 UTC,,3,0,
[inherited]:guice-bean-converters:jar:[inherited],4.0.0,org.sonatype.sisu.inject:guice-bean:pom:2.3.0,null,guice-bean-converters,null,Sisu-Inject-Bean : Type conversion,null,43668-10-19 17:36:40 UTC,,2,0,
org.slf4j:slf4j-log4j12:jar:1.0.1,4.0.0,,org.slf4j,slf4j-log4j12,1.0.1,slf4j-log4j12,null,38324-04-13 02:26:40 UTC,,0,0,
org.mortbay.jetty:servlet-api-2.5:jar:[inherited],4.0.0,org.mortbay.jetty:project:pom:6.1.11,org.mortbay.jetty,servlet-api-2.5,null,Servlet Specification 2.5 API,http://jetty.mortbay.org,40409-02-22 01:13:20 UTC,,0,0,
[inherited]:maven-profile:jar:[inherited],4.0.0,org.apache.maven:maven:pom:2.1.0,null,maven-profile,null,Maven Profile Model,null,41181-10-01 14:46:40 UTC,,3,0,
ch.qos.logback:logback-classic:jar:${parent.version},4.0.0,ch.qos.logback:logback-parent:pom:0.9.20,ch.qos.logback,logback-classic,${parent.version},Logback Classic Module,http://logback.qos.ch,42219-09-21 20:46:40 UTC,,20,0,
[inherited]:guice-plexus-scanners:jar:[inherited],4.0.0,org.sonatype.sisu.inject:guice-plexus:pom:1.4.2,null,guice-plexus-scanners,null,Guice - Plexus scanners,null,42700-11-04 06:46:40 UTC,,7,0,
[inherited]:jetty-webapp:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:7.0.0.v20091005,null,jetty-webapp,null,Jetty :: Webapp Application Support,null,41731-12-23 07:26:40 UTC,,3,0,
[inherited]:jetty-util:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:7.0.0.v20091005,null,jetty-util,null,Jetty :: Utilities,null,41731-12-19 20:40:00 UTC,,3,0,
[inherited]:jetty-servlet:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:7.0.0.v20091005,null,jetty-servlet,null,Jetty :: Servlet Handling,null,41731-12-22 02:00:00 UTC,,2,0,
org.jboss.spec.javax.servlet:jboss-servlet-api_3.0_spec:jar:1.0.1.Final,4.0.0,org.jboss:jboss-parent:pom:9,org.jboss.spec.javax.servlet,jboss-servlet-api_3.0_spec,1.0.1.Final,Java Servlet 3.0 API,null,44179-07-24 14:10:00 UTC,,0,0,
javax.faces:jsf-api:jar:2.0,4.0.0,,javax.faces,jsf-api,2.0,Sun's implementation of the JSF 2.0 specification API.,http://java.sun.com/javaee/javaserverfaces/,42351-06-26 05:46:40 UTC,Sun Microsystems, Inc,4,4,
[inherited]:aether-test-util:jar:[inherited],4.0.0,org.sonatype.aether:aether:pom:1.13.1,null,aether-test-util,null,Aether :: Test Utilities,null,43880-09-05 22:23:20 UTC,,3,0,
[inherited]:jetty-jmx:jar:[inherited],4.0.0,org.eclipse.jetty:jetty-project:pom:8.1.14.v20131031,null,jetty-jmx,null,Jetty :: JMX Management,http://www.eclipse.org/jetty,45802-12-08 06:06:40 UTC,,2,0,
[inherited]:selenium-java:jar:[inherited],4.0.0,org.seleniumhq.selenium:selenium-parent:pom:2.31.0,null,selenium-java,null,selenium-java,null,45130-02-15 20:10:00 UTC,,11,0,
net.sourceforge.nekohtml:nekohtml:jar:1.9.15,4.0.0,,net.sourceforge.nekohtml,nekohtml,1.9.15,Neko HTML,http://nekohtml.sourceforge.net/,43557-09-10 02:16:40 UTC,,1,0,
[inherited]:jruby-core:jar:[inherited],4.0.0,org.jruby:jruby-parent:pom:1.7.16.1,null,jruby-core,null,JRuby Core,null,46794-06-04 00:23:20 UTC,,31,0,
jaxen:jaxen:jar:1.1.1,4.0.0,,jaxen,jaxen,1.1.1,jaxen,http://jaxen.codehaus.org/,39312-01-12 01:50:00 UTC,Codehaus,5,0,
[inherited]:guice-plexus-shim:jar:[inherited],4.0.0,org.sonatype.sisu.inject:guice-plexus:pom:2.2.3,null,guice-plexus-shim,null,Sisu-Inject-Plexus : Container API,null,43405-01-27 17:03:20 UTC,,15,0,
[inherited]:guice-plexus-binders:jar:[inherited],4.0.0,org.sonatype.sisu.inject:guice-plexus:pom:2.2.3,null,guice-plexus-binders,null,Sisu-Inject-Plexus : @Requirement auto-wiring,null,43405-01-26 16:53:20 UTC,,13,0,
httpunit:httpunit:jar:1.6,4.0.0,,httpunit,httpunit,1.6,HttpUnit,null,37710-03-11 15:43:20 UTC,,9,0,
[inherited]:org.osgi.service.obr:jar:1.0.0,4.0.0,org.apache.felix:felix:pom:1.0.1,null,org.osgi.service.obr,1.0.0,OSGi OBR Service API,null,39989-02-17 06:10:00 UTC,OSGi Alliance,1,0,
[inherited]:guice-bean-containers:jar:[inherited],4.0.0,org.sonatype.sisu.inject:guice-bean:pom:2.2.0,null,guice-bean-containers,null,Guice - Bean containers,null,43160-08-02 00:36:40 UTC,,11,0,
xerces:xercesImpl:jar:2.6.1,4.0.0,,xerces,xercesImpl,2.6.1,null,null,37552-12-19 03:13:20 UTC,,0,0,
org.osgi:osgi.annotation:jar:8.1.0,4.0.0,,org.osgi,osgi.annotation,8.1.0,org.osgi:osgi.annotation,https://docs.osgi.org/,54077-09-18 21:43:20 UTC,Eclipse Foundation,0,0,
org.apache.maven:maven-plugin-api:jar:2.0.4,4.0.0,org.apache.maven:maven:pom:2.0.4,org.apache.maven,maven-plugin-api,2.0.4,Maven Plugin API,null,38318-04-15 11:20:00 UTC,,1,0,
[inherited]:org.apache.felix.framework:bundle:5.6.10,4.0.0,org.apache.felix:felix-parent:pom:3,null,org.apache.felix.framework,5.6.10,Apache Felix Framework,null,49830-04-05 05:16:40 UTC,,4,0,
org.slf4j:log4j-over-slf4j:jar:[inherited],4.0.0,org.slf4j:slf4j-parent:pom:1.5.11,org.slf4j,log4j-over-slf4j,null,Log4j Implemented Over SLF4J,http://www.slf4j.org,42122-10-05 06:30:00 UTC,,2,0,
com.fasterxml.woodstox:woodstox-core:bundle:6.5.1,4.0.0,com.fasterxml:oss-parent:pom:50,com.fasterxml.woodstox,woodstox-core,6.5.1,Woodstox,https://github.com/FasterXML/woodstox,55266-05-06 20:50:00 UTC,FasterXML,4,0,
[inherited]:httpcore:jar:[inherited],4.0.0,org.apache.httpcomponents:httpcomponents-core:pom:4.4.15,null,httpcore,null,Apache HttpCore,http://hc.apache.org/httpcomponents-core-ga,53892-08-23 12:56:40 UTC,,3,0,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.13.2,4.0.0,com.fasterxml.jackson:jackson-parent:pom:2.13,com.fasterxml.jackson.core,jackson-annotations,2.13.2,Jackson-annotations,http://github.com/FasterXML/jackson,54148-07-02 01:00:00 UTC,,1,1,
[inherited]:httpcore5:jar:[inherited],4.0.0,org.apache.httpcomponents.core5:httpcore5-parent:pom:5.1.3,null,httpcore5,null,Apache HttpComponents Core HTTP/1.1,null,53937-10-09 17:10:00 UTC,,5,0,
net.minidev:json-smart:bundle:2.4.7,4.0.0,,net.minidev,json-smart,2.4.7,JSON Small and Fast Parser,https://urielch.github.io/,53304-07-02 02:06:40 UTC,Chemouni Uriel,3,0,
org.jboss.spec.javax.servlet:jboss-servlet-api_3.0_spec:jar:1.0.0.Beta2,4.0.0,org.jboss.spec:jboss-specs-parent:pom:1.0.0.Beta1,org.jboss.spec.javax.servlet,jboss-servlet-api_3.0_spec,1.0.0.Beta2,Java Servlet 3.0 API,null,42164-06-13 01:33:20 UTC,,0,0,
[inherited]:commons-text:jar:1.10.0,4.0.0,org.apache.commons:commons-parent:pom:54,null,commons-text,1.10.0,Apache Commons Text,https://commons.apache.org/proper/commons-text,54701-01-22 00:30:00 UTC,,10,0,
[inherited]:error_prone_annotations:jar:[inherited],4.0.0,com.google.errorprone:error_prone_parent:pom:2.11.0,null,error_prone_annotations,null,error-prone annotations,null,54038-12-18 04:40:00 UTC,,1,0,
org.scalactic:scalactic_2.12:bundle:3.0.4,4.0.0,,org.scalactic,scalactic_2.12,3.0.4,scalactic,http://www.scalatest.org,49597-08-29 08:36:40 UTC,org.scalactic,3,0,
org.scala-lang:scala-library:jar:2.12.11,4.0.0,,org.scala-lang,scala-library,2.12.11,Scala Library,https://www.scala-lang.org/,52176-02-05 16:06:40 UTC,LAMP/EPFL,0,0,
org.apache.hadoop:hadoop-annotations:jar:2.7.3,4.0.0,org.apache.hadoop:hadoop-project:pom:2.7.3,org.apache.hadoop,hadoop-annotations,2.7.3,Apache Hadoop Annotations,null,48599-05-29 05:43:20 UTC,,1,0,
qdox:qdox:jar:1.5,4.0.0,,qdox,qdox,1.5,null,null,37863-04-28 23:46:40 UTC,,0,0,
org.junit.jupiter:junit-jupiter-engine:jar:5.9.2,4.0.0,,org.junit.jupiter,junit-jupiter-engine,5.9.2,JUnit Jupiter Engine,https://junit.org/junit5/,54996-04-20 16:30:00 UTC,,3,0,
org.mockito:mockito-core:jar:3.3.3,4.0.0,,org.mockito,mockito-core,3.3.3,mockito-core,https://github.com/mockito/mockito,52168-05-21 23:10:00 UTC,,3,0,
org.junit.platform:junit-platform-engine:jar:1.8.2,4.0.0,,org.junit.platform,junit-platform-engine,1.8.2,JUnit Platform Engine API,https://junit.org/junit5/,53879-10-07 07:33:20 UTC,,3,0,
org.junit.jupiter:junit-jupiter:jar:5.8.2,4.0.0,,org.junit.jupiter,junit-jupiter,5.8.2,JUnit Jupiter (Aggregator),https://junit.org/junit5/,53879-10-07 03:06:40 UTC,,3,0,
com.fasterxml.jackson.core:jackson-databind:bundle:2.13.3,4.0.0,com.fasterxml.jackson:jackson-base:pom:2.13.3,com.fasterxml.jackson.core,jackson-databind,2.13.3,jackson-databind,http://github.com/FasterXML/jackson,54336-11-30 16:43:20 UTC,,6,1,
org.junit.jupiter:junit-jupiter-params:jar:5.8.2,4.0.0,,org.junit.jupiter,junit-jupiter-params,5.8.2,JUnit Jupiter Params,https://junit.org/junit5/,53879-10-07 09:13:20 UTC,,2,0,
[inherited]:antlr4-runtime:jar:[inherited],4.0.0,org.antlr:antlr4-master:pom:4.7.1,null,antlr4-runtime,null,ANTLR 4 Runtime,null,49910-04-24 04:06:40 UTC,,0,0,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.11.0,4.0.0,com.fasterxml.jackson:jackson-parent:pom:2.11,com.fasterxml.jackson.core,jackson-annotations,2.11.0,Jackson-annotations,http://github.com/FasterXML/jackson,52287-03-19 22:53:20 UTC,,1,0,
org.bouncycastle:bcpkix-jdk15on:jar:1.70,4.0.0,,org.bouncycastle,bcpkix-jdk15on,1.70,Bouncy Castle PKIX, CMS, EAC, TSP, PKCS, OCSP, CMP, and CRMF APIs,https://www.bouncycastle.org/java.html,53886-08-10 19:53:20 UTC,,2,0,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.4.20,4.0.0,,org.jetbrains.kotlin,kotlin-stdlib-common,1.4.20,Kotlin Stdlib Common,https://kotlinlang.org/,52854-12-21 02:03:20 UTC,,0,0,
org.wildfly.client:wildfly-client-config:jar:1.0.1.Final,4.0.0,org.jboss:jboss-parent:pom:23,org.wildfly.client,wildfly-client-config,1.0.1.Final,WildFly Client Configuration,null,50615-12-06 21:23:20 UTC,,5,0,
[inherited]:kerb-core:jar:[inherited],4.0.0,org.apache.kerby:kerby-kerb:pom:2.0.3,null,kerb-core,null,Kerby-kerb core,null,55078-05-18 01:00:00 UTC,,3,0,
org.powermock:powermock-core:jar:2.0.0,4.0.0,,org.powermock,powermock-core,2.0.0,PowerMock,http://www.powermock.org,50989-03-28 17:36:40 UTC,,4,0,
[inherited]:byte-buddy:jar:[inherited],4.0.0,net.bytebuddy:byte-buddy-parent:pom:1.9.0,null,byte-buddy,null,Byte Buddy (without dependencies),null,50715-03-25 16:36:40 UTC,,1,0,
[inherited]:gson:jar:[inherited],4.0.0,com.google.code.gson:gson-parent:pom:2.8.9,null,gson,null,Gson,null,53798-02-14 08:00:00 UTC,,1,0,
